State FIPS,County FIPS,Name,Poverty Estimate All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 0-4,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 0-4,90% CI Lower Bound,90% CI Upper Bound
37,169,Stokes County,5015.00,3941.00,6089.00,11.00,8.70,13.40,1637.00,1234.00,2040.00,16.10,12.10,20.10,1044.00,777.00,1311.00,13.60,10.10,17.10,45523.00,41428.00,49618.00, , , , , , 
37,171,Surry County,12459.00,10271.00,14647.00,17.50,14.40,20.60,4363.00,3449.00,5278.00,26.10,20.70,31.60,2797.00,2189.00,3405.00,22.90,17.90,27.90,36652.00,34389.00,38915.00, , , , , , 
37,173,Swain County,2314.00,1823.00,2805.00,17.30,13.60,21.00,712.00,541.00,883.00,23.40,17.80,29.10,450.00,334.00,566.00,21.20,15.80,26.70,35940.00,32334.00,39545.00, , , , , , 
37,175,Transylvania County,3764.00,3015.00,4513.00,12.90,10.30,15.40,1248.00,955.00,1541.00,22.30,17.10,27.60,767.00,576.00,958.00,18.90,14.20,23.60,42312.00,38495.00,46129.00, , , , , , 
37,177,Tyrrell County,888.00,682.00,1094.00,25.10,19.30,31.00,270.00,202.00,338.00,35.50,26.50,44.40,186.00,137.00,235.00,34.30,25.20,43.30,30287.00,27515.00,33060.00, , , , , , 
37,179,Union County,14348.00,11938.00,16759.00,7.90,6.60,9.20,5335.00,4194.00,6475.00,10.40,8.20,12.60,3363.00,2599.00,4127.00,9.30,7.20,11.40,60612.00,58077.00,63148.00, , , , , , 
37,181,Vance County,9476.00,7919.00,11034.00,22.40,18.70,26.10,3349.00,2633.00,4066.00,29.00,22.80,35.20,2187.00,1680.00,2694.00,27.10,20.80,33.40,33525.00,31245.00,35805.00, , , , , , 
37,183,Wake County,69125.00,61750.00,76499.00,8.50,7.60,9.40,23886.00,20368.00,27405.00,11.10,9.50,12.70,14547.00,12226.00,16868.00,9.80,8.20,11.30,61706.00,60574.00,62838.00, , , , , , 
37,185,Warren County,4499.00,3605.00,5393.00,24.50,19.60,29.40,1339.00,1035.00,1644.00,33.90,26.20,41.60,909.00,691.00,1127.00,31.10,23.70,38.60,30267.00,27781.00,32753.00, , , , , , 
37,187,Washington County,3010.00,2352.00,3668.00,23.60,18.50,28.80,1157.00,885.00,1429.00,37.70,28.80,46.50,750.00,559.00,941.00,34.00,25.40,42.70,32831.00,29520.00,36142.00, , , , , , 
37,189,Watauga County,7325.00,6110.00,8541.00,18.60,15.50,21.70,1010.00,765.00,1255.00,15.30,11.60,19.00,633.00,470.00,796.00,13.40,10.00,16.90,37949.00,34770.00,41127.00, , , , , , 
37,191,Wayne County,18961.00,16530.00,21392.00,17.30,15.00,19.50,6545.00,5400.00,7691.00,22.50,18.60,26.50,4355.00,3518.00,5192.00,21.40,17.30,25.60,39955.00,37973.00,41938.00, , , , , , 
37,193,Wilkes County,9989.00,8250.00,11727.00,15.10,12.50,17.80,3157.00,2476.00,3838.00,21.60,16.90,26.20,1963.00,1499.00,2427.00,18.50,14.10,22.90,38135.00,35076.00,41194.00, , , , , , 
37,195,Wilson County,13365.00,11160.00,15571.00,17.80,14.90,20.70,4773.00,3780.00,5766.00,25.30,20.10,30.60,3102.00,2421.00,3783.00,23.10,18.00,28.20,38500.00,35214.00,41786.00, , , , , , 
37,197,Yadkin County,5787.00,4832.00,6742.00,15.50,12.90,18.00,1837.00,1458.00,2217.00,21.00,16.70,25.30,1014.00,766.00,1262.00,15.80,11.90,19.70,41132.00,37596.00,44669.00, , , , , , 
37,199,Yancey County,2841.00,2222.00,3460.00,15.50,12.10,18.90,953.00,717.00,1189.00,25.70,19.30,32.10,619.00,460.00,778.00,22.50,16.70,28.20,35913.00,32346.00,39480.00, , , , , , 
38,000,North Dakota,72242.00,69158.00,75326.00,11.80,11.30,12.30,19683.00,18282.00,21083.00,14.00,13.00,15.00,11671.00,10440.00,12902.00,11.70,10.40,12.90,43936.00,42915.00,44958.00,7148.00,6501.00,7794.00,18.10,16.50,19.70
38,001,Adams County,225.00,172.00,278.00,10.20,7.80,12.60,62.00,46.00,78.00,15.70,11.70,19.80,41.00,29.00,53.00,13.40,9.50,17.30,36100.00,32631.00,39568.00, , , , , , 
38,003,Barnes County,1074.00,841.00,1306.00,10.50,8.20,12.80,237.00,177.00,297.00,11.50,8.60,14.50,141.00,102.00,180.00,9.30,6.70,11.80,39387.00,36197.00,42576.00, , , , , , 
38,005,Benson County,1873.00,1462.00,2284.00,27.40,21.30,33.40,860.00,650.00,1071.00,38.00,28.70,47.30,525.00,383.00,667.00,34.00,24.80,43.10,30030.00,27207.00,32852.00, , , , , , 
38,007,Billings County,91.00,69.00,113.00,11.40,8.70,14.20,25.00,19.00,32.00,17.60,13.40,22.50,16.00,11.00,21.00,14.80,10.20,19.40,44819.00,40294.00,49344.00, , , , , , 
38,009,Bottineau County,673.00,517.00,828.00,11.00,8.40,13.50,178.00,132.00,223.00,15.30,11.40,19.20,107.00,77.00,137.00,12.70,9.10,16.20,38751.00,36109.00,41393.00, , , , , , 
38,011,Bowman County,237.00,182.00,293.00,8.30,6.40,10.30,56.00,42.00,71.00,10.30,7.70,13.00,38.00,27.00,49.00,9.30,6.60,12.00,44510.00,39965.00,49054.00, , , , , , 
38,013,Burke County,213.00,162.00,264.00,11.40,8.70,14.20,50.00,37.00,63.00,14.60,10.80,18.40,33.00,24.00,42.00,12.70,9.30,16.20,38162.00,34692.00,41632.00, , , , , , 
38,015,Burleigh County,5759.00,4739.00,6779.00,7.80,6.40,9.10,1526.00,1168.00,1883.00,9.20,7.00,11.30,926.00,684.00,1168.00,7.90,5.80,9.90,52122.00,49233.00,55011.00, , , , , , 
38,017,Cass County,15280.00,13149.00,17412.00,11.50,9.90,13.10,3196.00,2493.00,3898.00,10.30,8.10,12.60,1681.00,1248.00,2114.00,7.90,5.90,9.90,44747.00,42130.00,47364.00, , , , , , 
38,019,Cavalier County,395.00,302.00,488.00,10.40,7.90,12.80,132.00,97.00,167.00,18.10,13.30,22.90,86.00,62.00,110.00,14.90,10.70,19.00,39134.00,35322.00,42945.00, , , , , , 
38,021,Dickey County,664.00,519.00,810.00,13.50,10.60,16.50,191.00,142.00,240.00,16.10,12.00,20.20,119.00,86.00,152.00,14.10,10.20,18.10,39811.00,35911.00,43712.00, , , , , , 
38,023,Divide County,228.00,173.00,282.00,11.90,9.00,14.70,51.00,38.00,65.00,16.50,12.30,21.00,35.00,25.00,45.00,15.10,10.80,19.40,36651.00,32933.00,40369.00, , , , , , 
38,025,Dunn County,440.00,340.00,539.00,13.50,10.50,16.60,133.00,99.00,167.00,18.50,13.80,23.30,82.00,59.00,105.00,14.60,10.50,18.70,37632.00,33856.00,41408.00, , , , , , 
38,027,Eddy County,256.00,196.00,316.00,10.90,8.30,13.50,68.00,51.00,86.00,14.50,10.90,18.40,43.00,31.00,55.00,11.80,8.50,15.10,35347.00,31971.00,38723.00, , , , , , 
38,029,Emmons County,474.00,372.00,576.00,14.00,11.00,17.00,118.00,87.00,148.00,17.30,12.70,21.70,77.00,55.00,99.00,13.90,9.90,17.90,31833.00,28751.00,34915.00, , , , , , 
38,031,Foster County,292.00,222.00,362.00,8.60,6.50,10.60,85.00,63.00,107.00,11.50,8.60,14.50,54.00,39.00,69.00,10.00,7.20,12.80,41954.00,38667.00,45241.00, , , , , , 
38,033,Golden Valley County,219.00,166.00,272.00,14.10,10.70,17.50,83.00,61.00,104.00,24.50,18.00,30.70,52.00,37.00,67.00,19.10,13.60,24.60,36502.00,32866.00,40139.00, , , , , , 
38,035,Grand Forks County,9337.00,7906.00,10767.00,15.50,13.10,17.90,1863.00,1442.00,2283.00,13.30,10.30,16.20,1039.00,769.00,1309.00,10.60,7.80,13.40,43541.00,40218.00,46864.00, , , , , , 
38,037,Grant County,411.00,315.00,506.00,17.40,13.30,21.40,120.00,89.00,151.00,29.70,22.00,37.40,75.00,54.00,96.00,23.40,16.80,29.90,30880.00,27975.00,33785.00, , , , , , 
38,039,Griggs County,247.00,189.00,305.00,10.60,8.10,13.10,57.00,42.00,71.00,14.10,10.40,17.50,35.00,25.00,45.00,11.30,8.10,14.50,36410.00,33060.00,39761.00, , , , , , 
38,041,Hettinger County,283.00,215.00,352.00,12.50,9.50,15.60,69.00,51.00,87.00,17.80,13.10,22.40,46.00,33.00,59.00,14.90,10.70,19.20,35422.00,31969.00,38875.00, , , , , , 
38,043,Kidder County,351.00,272.00,429.00,15.20,11.80,18.60,78.00,57.00,98.00,18.80,13.80,23.70,53.00,38.00,68.00,17.30,12.40,22.10,31981.00,28903.00,35058.00, , , , , , 
38,045,LaMoure County,433.00,337.00,529.00,10.80,8.40,13.10,102.00,76.00,129.00,13.00,9.70,16.40,66.00,47.00,85.00,11.40,8.10,14.60,44181.00,41381.00,46982.00, , , , , , 
38,047,Logan County,257.00,196.00,318.00,13.40,10.20,16.60,72.00,53.00,91.00,19.50,14.30,24.60,47.00,34.00,60.00,15.50,11.20,19.70,33796.00,30479.00,37113.00, , , , , , 
38,049,McHenry County,764.00,586.00,942.00,14.80,11.30,18.20,215.00,160.00,270.00,21.00,15.70,26.40,138.00,100.00,176.00,17.90,13.00,22.90,36053.00,32698.00,39407.00, , , , , , 
38,051,McIntosh County,369.00,284.00,454.00,14.30,11.00,17.50,87.00,64.00,110.00,20.70,15.20,26.10,57.00,41.00,73.00,17.90,12.90,22.90,32245.00,29185.00,35305.00, , , , , , 
38,053,McKenzie County,765.00,594.00,936.00,13.80,10.70,16.90,240.00,179.00,301.00,18.40,13.70,23.10,154.00,111.00,197.00,15.40,11.10,19.70,41333.00,37594.00,45073.00, , , , , , 
38,055,McLean County,850.00,660.00,1040.00,10.40,8.10,12.70,244.00,180.00,307.00,15.80,11.60,19.80,154.00,111.00,197.00,13.20,9.50,16.90,44421.00,40765.00,48078.00, , , , , , 
38,057,Mercer County,606.00,468.00,744.00,7.70,6.00,9.50,134.00,100.00,169.00,8.30,6.20,10.40,82.00,60.00,104.00,6.50,4.70,8.20,57841.00,53383.00,62300.00, , , , , , 
38,059,Morton County,2326.00,1794.00,2858.00,9.10,7.10,11.20,761.00,569.00,953.00,12.80,9.60,16.10,468.00,338.00,598.00,11.00,7.90,14.00,46265.00,42574.00,49955.00, , , , , , 
38,061,Mountrail County,1006.00,788.00,1224.00,15.90,12.50,19.40,358.00,271.00,445.00,22.00,16.60,27.30,218.00,159.00,277.00,18.90,13.80,24.00,35981.00,32453.00,39509.00, , , , , , 
38,063,Nelson County,330.00,253.00,406.00,10.80,8.30,13.30,82.00,61.00,104.00,16.30,12.20,20.70,53.00,38.00,68.00,13.90,10.00,17.90,35093.00,31831.00,38354.00, , , , , , 
38,065,Oliver County,175.00,133.00,217.00,10.20,7.70,12.60,55.00,40.00,70.00,17.60,12.80,22.40,37.00,26.00,48.00,14.80,10.40,19.20,49069.00,44066.00,54072.00, , , , , , 
38,067,Pembina County,639.00,494.00,784.00,8.70,6.70,10.70,169.00,125.00,213.00,11.70,8.70,14.80,109.00,79.00,139.00,10.00,7.20,12.70,42646.00,39077.00,46215.00, , , , , , 
38,069,Pierce County,515.00,393.00,638.00,12.80,9.80,15.90,142.00,105.00,179.00,17.50,12.90,22.00,83.00,60.00,106.00,13.20,9.50,16.80,31442.00,28560.00,34323.00, , , , , , 
38,071,Ramsey County,1427.00,1100.00,1755.00,13.30,10.20,16.30,483.00,362.00,605.00,19.50,14.60,24.40,289.00,209.00,369.00,15.80,11.40,20.20,41916.00,37995.00,45837.00, , , , , , 
38,073,Ransom County,449.00,348.00,551.00,8.30,6.40,10.20,121.00,90.00,152.00,10.10,7.50,12.60,74.00,53.00,95.00,8.40,6.00,10.80,47913.00,43342.00,52483.00, , , , , , 
38,075,Renville County,202.00,154.00,251.00,9.00,6.80,11.10,46.00,34.00,59.00,11.00,8.10,14.10,30.00,22.00,38.00,9.60,7.00,12.10,42993.00,39818.00,46167.00, , , , , , 
38,077,Richland County,1578.00,1245.00,1911.00,10.10,8.00,12.30,349.00,259.00,438.00,9.70,7.20,12.20,208.00,150.00,266.00,7.80,5.70,10.00,44007.00,41932.00,46082.00, , , , , , 
38,079,Rolette County,4003.00,3266.00,4741.00,29.80,24.30,35.20,1690.00,1321.00,2059.00,38.10,29.80,46.40,1023.00,771.00,1275.00,33.40,25.20,41.60,30543.00,27507.00,33580.00, , , , , , 
38,081,Sargent County,285.00,218.00,352.00,7.00,5.30,8.60,67.00,50.00,84.00,7.60,5.60,9.50,43.00,31.00,55.00,6.20,4.50,7.90,50097.00,45581.00,54614.00, , , , , , 
38,083,Sheridan County,237.00,180.00,294.00,18.30,13.90,22.70,51.00,38.00,65.00,27.00,20.10,34.40,35.00,25.00,45.00,21.00,15.00,26.90,28573.00,25665.00,31480.00, , , , , , 
38,085,Sioux County,1335.00,1040.00,1629.00,32.70,25.40,39.90,622.00,463.00,782.00,43.10,32.10,54.20,381.00,276.00,486.00,40.10,29.10,51.20,28536.00,25891.00,31181.00, , , , , , 
38,087,Slope County,80.00,60.00,100.00,12.20,9.10,15.20,19.00,14.00,24.00,16.50,12.20,20.90,12.00,8.00,16.00,12.80,8.50,17.00,30669.00,27633.00,33706.00, , , , , , 
38,089,Stark County,2367.00,1899.00,2835.00,11.00,8.80,13.20,595.00,447.00,742.00,12.40,9.30,15.50,366.00,267.00,465.00,10.70,7.80,13.60,43007.00,39077.00,46938.00, , , , , , 
38,091,Steele County,136.00,103.00,169.00,7.40,5.60,9.20,41.00,30.00,52.00,11.40,8.30,14.40,26.00,19.00,33.00,8.60,6.30,10.90,45295.00,40759.00,49831.00, , , , , , 
38,093,Stutsman County,2145.00,1696.00,2594.00,11.40,9.00,13.80,543.00,411.00,674.00,14.00,10.60,17.30,349.00,259.00,439.00,12.30,9.10,15.40,41664.00,38041.00,45287.00, , , , , , 
38,095,Towner County,258.00,198.00,317.00,11.60,8.90,14.30,65.00,48.00,81.00,16.90,12.50,21.10,41.00,30.00,52.00,13.40,9.80,16.90,37817.00,34011.00,41623.00, , , , , , 
38,097,Traill County,721.00,561.00,880.00,9.70,7.50,11.80,169.00,125.00,212.00,10.00,7.40,12.50,105.00,76.00,134.00,8.20,6.00,10.50,48126.00,44638.00,51615.00, , , , , , 
38,099,Walsh County,1141.00,885.00,1396.00,10.60,8.20,13.00,364.00,270.00,458.00,15.50,11.50,19.50,224.00,162.00,286.00,13.10,9.50,16.70,42238.00,38504.00,45972.00, , , , , , 
38,101,Ward County,5353.00,4266.00,6439.00,9.90,7.90,12.00,1871.00,1422.00,2319.00,13.00,9.90,16.10,1072.00,788.00,1356.00,10.90,8.00,13.80,45267.00,42476.00,48058.00, , , , , , 
38,103,Wells County,514.00,396.00,631.00,12.30,9.50,15.20,118.00,87.00,149.00,16.10,11.90,20.30,74.00,53.00,95.00,12.80,9.20,16.40,38457.00,34915.00,41998.00, , , , , , 
38,105,Williams County,1956.00,1545.00,2367.00,10.20,8.00,12.30,569.00,429.00,709.00,13.70,10.30,17.10,349.00,253.00,445.00,11.60,8.40,14.80,48919.00,45973.00,51865.00, , , , , , 
39,000,Ohio,1458625.00,1436688.00,1480562.00,13.10,12.90,13.30,497554.00,483970.00,511139.00,18.40,17.90,18.90,323397.00,311542.00,335252.00,16.50,15.90,17.10,46645.00,46344.00,46946.00,160400.00,153594.00,167206.00,22.20,21.30,23.10
39,001,Adams County,5468.00,4522.00,6414.00,19.60,16.20,23.00,1871.00,1460.00,2281.00,27.50,21.50,33.50,1251.00,945.00,1557.00,25.60,19.30,31.90,36062.00,33903.00,38221.00, , , , , , 
39,003,Allen County,14529.00,12538.00,16520.00,14.50,12.50,16.40,5260.00,4300.00,6219.00,20.60,16.90,24.40,3201.00,2519.00,3883.00,17.50,13.80,21.20,43840.00,41116.00,46564.00, , , , , , 
39,005,Ashland County,5216.00,4185.00,6246.00,10.00,8.00,12.00,1808.00,1383.00,2233.00,14.50,11.10,17.90,1145.00,862.00,1428.00,12.50,9.40,15.50,46805.00,43388.00,50222.00, , , , , , 
39,007,Ashtabula County,15322.00,12950.00,17694.00,15.50,13.10,17.90,5305.00,4216.00,6393.00,22.60,17.90,27.20,3539.00,2750.00,4328.00,20.30,15.80,24.80,40107.00,37716.00,42497.00, , , , , , 
39,009,Athens County,16051.00,14008.00,18093.00,29.40,25.70,33.20,3108.00,2504.00,3711.00,30.40,24.50,36.30,1844.00,1429.00,2259.00,25.30,19.60,31.00,33556.00,30937.00,36174.00, , , , , , 
39,011,Auglaize County,3269.00,2659.00,3879.00,7.20,5.80,8.50,1063.00,823.00,1303.00,9.50,7.30,11.60,683.00,517.00,849.00,8.30,6.30,10.30,51308.00,48306.00,54309.00, , , , , , 
39,013,Belmont County,9856.00,8101.00,11611.00,15.30,12.60,18.00,3093.00,2428.00,3757.00,23.30,18.30,28.40,2024.00,1554.00,2494.00,20.80,16.00,25.70,35780.00,34134.00,37426.00, , , , , , 
39,015,Brown County,5897.00,4778.00,7017.00,13.60,11.00,16.20,2136.00,1648.00,2624.00,19.80,15.30,24.40,1392.00,1055.00,1729.00,17.50,13.30,21.80,43642.00,40708.00,46577.00, , , , , , 
39,017,Butler County,41421.00,36686.00,46156.00,11.90,10.60,13.30,11071.00,9114.00,13029.00,12.60,10.40,14.80,6619.00,5260.00,7978.00,10.40,8.30,12.60,53335.00,51107.00,55562.00, , , , , , 
39,019,Carroll County,3234.00,2561.00,3908.00,11.50,9.10,13.90,1214.00,929.00,1500.00,19.60,15.00,24.20,825.00,621.00,1029.00,17.60,13.20,21.90,43371.00,40577.00,46166.00, , , , , , 
39,021,Champaign County,4234.00,3368.00,5099.00,11.00,8.70,13.20,1465.00,1129.00,1801.00,15.60,12.10,19.20,860.00,647.00,1073.00,12.70,9.50,15.80,47384.00,43489.00,51280.00, , , , , , 
39,023,Clark County,21236.00,18118.00,24353.00,15.50,13.30,17.80,7687.00,6279.00,9094.00,23.80,19.50,28.20,4729.00,3779.00,5679.00,20.10,16.10,24.10,43407.00,40786.00,46027.00, , , , , , 
39,025,Clermont County,17172.00,14743.00,19600.00,9.00,7.70,10.20,6323.00,5131.00,7515.00,12.70,10.30,15.00,4192.00,3331.00,5053.00,11.60,9.20,14.00,54037.00,51481.00,56593.00, , , , , , 
39,027,Clinton County,5467.00,4484.00,6451.00,13.00,10.70,15.40,2026.00,1625.00,2426.00,19.20,15.40,23.00,1082.00,822.00,1342.00,14.30,10.90,17.80,47577.00,43252.00,51902.00, , , , , , 
39,029,Columbiana County,15864.00,13568.00,18159.00,15.10,12.90,17.30,5706.00,4765.00,6647.00,24.50,20.50,28.60,3503.00,2825.00,4181.00,20.30,16.40,24.20,39580.00,37188.00,41973.00, , , , , , 
39,031,Coshocton County,4577.00,3665.00,5488.00,12.80,10.20,15.30,1712.00,1327.00,2096.00,20.10,15.60,24.70,1098.00,830.00,1366.00,17.70,13.30,22.00,38111.00,35709.00,40514.00, , , , , , 
39,033,Crawford County,5562.00,4589.00,6536.00,12.80,10.50,15.00,1869.00,1465.00,2272.00,18.70,14.60,22.70,1122.00,854.00,1390.00,15.40,11.70,19.00,40022.00,37723.00,42321.00, , , , , , 
39,035,Cuyahoga County,198810.00,187757.00,209864.00,15.70,14.80,16.60,70479.00,64614.00,76345.00,23.30,21.40,25.30,46709.00,42616.00,50802.00,21.00,19.20,22.90,44400.00,43488.00,45312.00, , , , , , 
39,037,Darke County,4681.00,3800.00,5562.00,9.10,7.40,10.80,1522.00,1177.00,1866.00,12.40,9.60,15.20,965.00,735.00,1195.00,10.80,8.20,13.40,46556.00,44519.00,48592.00, , , , , , 
39,039,Defiance County,3603.00,2899.00,4307.00,9.50,7.70,11.40,1183.00,920.00,1446.00,13.10,10.20,16.00,717.00,548.00,886.00,10.90,8.30,13.50,47553.00,44136.00,50969.00, , , , , , 
39,041,Delaware County,7137.00,5879.00,8395.00,4.50,3.70,5.30,2087.00,1622.00,2552.00,4.80,3.70,5.80,1325.00,1012.00,1638.00,4.30,3.30,5.30,81309.00,77782.00,84836.00, , , , , , 
39,043,Erie County,8360.00,6950.00,9770.00,11.10,9.20,13.00,2695.00,2100.00,3290.00,15.90,12.40,19.40,1791.00,1371.00,2211.00,14.40,11.00,17.70,48689.00,45827.00,51551.00, , , , , , 
39,045,Fairfield County,12280.00,10205.00,14355.00,8.90,7.40,10.40,4197.00,3386.00,5007.00,12.10,9.80,14.40,2679.00,2117.00,3241.00,10.40,8.20,12.60,58287.00,54866.00,61709.00, , , , , , 
39,047,Fayette County,3766.00,2995.00,4538.00,13.60,10.80,16.40,1257.00,970.00,1543.00,18.80,14.50,23.10,753.00,564.00,942.00,15.70,11.80,19.70,41992.00,38547.00,45438.00, , , , , , 
39,049,Franklin County,177575.00,165176.00,189974.00,16.20,15.10,17.40,59849.00,53759.00,65939.00,21.30,19.20,23.50,39421.00,34922.00,43920.00,20.20,17.90,22.50,48076.00,46658.00,49495.00, , , , , , 
39,051,Fulton County,3424.00,2750.00,4098.00,8.10,6.50,9.70,1146.00,890.00,1401.00,10.90,8.50,13.30,706.00,534.00,878.00,9.00,6.80,11.10,50356.00,46816.00,53896.00, , , , , , 
39,053,Gallia County,6919.00,5636.00,8202.00,23.10,18.80,27.40,2214.00,1701.00,2727.00,31.70,24.40,39.10,1456.00,1104.00,1808.00,29.00,22.00,36.00,36050.00,32594.00,39506.00, , , , , , 
39,055,Geauga County,5072.00,4086.00,6058.00,5.40,4.30,6.40,1715.00,1305.00,2125.00,7.40,5.70,9.20,1141.00,858.00,1424.00,6.50,4.90,8.10,68185.00,63974.00,72395.00, , , , , , 
39,057,Greene County,13344.00,11223.00,15466.00,9.20,7.70,10.60,3725.00,2971.00,4479.00,11.20,8.90,13.50,2354.00,1820.00,2888.00,9.70,7.50,11.90,55362.00,52514.00,58211.00, , , , , , 
39,059,Guernsey County,6147.00,5117.00,7178.00,15.50,12.90,18.00,2123.00,1642.00,2604.00,22.50,17.40,27.70,1486.00,1129.00,1843.00,21.40,16.20,26.50,35599.00,32578.00,38619.00, , , , , , 
39,061,Hamilton County,107256.00,99173.00,115339.00,13.00,12.10,14.00,38386.00,33925.00,42847.00,19.00,16.80,21.20,25017.00,21506.00,28528.00,17.20,14.80,19.60,48435.00,47161.00,49709.00, , , , , , 
39,063,Hancock County,6438.00,5179.00,7697.00,8.90,7.20,10.70,2115.00,1623.00,2608.00,12.10,9.30,15.00,1359.00,1028.00,1690.00,10.70,8.10,13.30,49715.00,46396.00,53034.00, , , , , , 
39,065,Hardin County,4393.00,3597.00,5188.00,15.00,12.30,17.70,1240.00,957.00,1522.00,17.90,13.80,22.00,817.00,620.00,1014.00,16.20,12.30,20.20,41546.00,38335.00,44756.00, , , , , , 
39,067,Harrison County,2579.00,2083.00,3075.00,17.00,13.70,20.20,832.00,638.00,1026.00,25.50,19.50,31.40,567.00,430.00,704.00,23.60,17.90,29.30,36275.00,33066.00,39484.00, , , , , , 
39,069,Henry County,2312.00,1828.00,2797.00,8.10,6.40,9.80,769.00,584.00,955.00,11.10,8.40,13.80,504.00,377.00,631.00,9.80,7.40,12.30,49464.00,45683.00,53245.00, , , , , , 
39,071,Highland County,5930.00,4742.00,7118.00,14.10,11.30,16.90,2361.00,1849.00,2874.00,22.10,17.30,26.90,1414.00,1068.00,1760.00,18.40,13.90,22.90,40556.00,38389.00,42722.00, , , , , , 
39,073,Hocking County,4491.00,3659.00,5323.00,16.00,13.00,18.90,1597.00,1250.00,1943.00,24.00,18.80,29.20,964.00,725.00,1203.00,19.70,14.80,24.60,39219.00,36380.00,42058.00, , , , , , 
39,075,Holmes County,4322.00,3348.00,5297.00,10.70,8.30,13.10,2434.00,1820.00,3049.00,17.70,13.20,22.10,1596.00,1177.00,2015.00,16.20,12.00,20.50,43597.00,40619.00,46575.00, , , , , , 
39,077,Huron County,6524.00,5293.00,7755.00,11.10,9.00,13.20,2301.00,1789.00,2814.00,14.90,11.60,18.20,1487.00,1138.00,1836.00,13.20,10.10,16.30,46846.00,44315.00,49378.00, , , , , , 
39,079,Jackson County,5618.00,4534.00,6702.00,17.20,13.80,20.50,2000.00,1554.00,2447.00,25.50,19.80,31.20,1385.00,1052.00,1718.00,24.70,18.80,30.70,36833.00,33450.00,40215.00, , , , , , 
39,081,Jefferson County,11286.00,9841.00,12732.00,16.90,14.80,19.10,3524.00,2894.00,4155.00,26.40,21.70,31.10,2378.00,1866.00,2890.00,24.10,18.90,29.30,37930.00,35468.00,40391.00, , , , , , 
39,083,Knox County,6242.00,5049.00,7434.00,11.30,9.10,13.50,2224.00,1710.00,2738.00,16.50,12.70,20.30,1429.00,1083.00,1775.00,14.60,11.10,18.20,44381.00,41403.00,47359.00, , , , , , 
39,085,Lake County,15681.00,13608.00,17755.00,6.80,5.90,7.70,5486.00,4537.00,6436.00,10.70,8.80,12.50,3192.00,2532.00,3852.00,8.30,6.60,10.00,55591.00,54023.00,57159.00, , , , , , 
39,087,Lawrence County,13566.00,11476.00,15656.00,21.90,18.60,25.30,4715.00,3832.00,5599.00,33.20,27.00,39.50,3002.00,2360.00,3644.00,28.90,22.70,35.10,32824.00,30241.00,35406.00, , , , , , 
39,089,Licking County,16815.00,14355.00,19276.00,11.00,9.40,12.60,5808.00,4761.00,6856.00,15.40,12.60,18.20,3623.00,2909.00,4337.00,13.30,10.70,15.90,53357.00,50855.00,55858.00, , , , , , 
39,091,Logan County,5498.00,4449.00,6547.00,12.10,9.80,14.40,2103.00,1647.00,2558.00,18.60,14.60,22.70,1382.00,1070.00,1694.00,16.70,13.00,20.50,48482.00,45278.00,51686.00, , , , , , 
39,093,Lorain County,32828.00,29079.00,36577.00,11.20,9.90,12.50,12479.00,10616.00,14341.00,17.30,14.70,19.90,7848.00,6603.00,9093.00,14.70,12.30,17.00,50832.00,49046.00,52619.00, , , , , , 
39,095,Lucas County,72712.00,66212.00,79213.00,16.90,15.30,18.40,26312.00,22876.00,29748.00,24.20,21.00,27.40,17344.00,14895.00,19793.00,22.20,19.10,25.40,44618.00,43005.00,46230.00, , , , , , 
39,097,Madison County,3732.00,2945.00,4518.00,10.10,8.00,12.20,1286.00,985.00,1586.00,14.00,10.70,17.30,817.00,612.00,1022.00,12.10,9.00,15.10,52349.00,47959.00,56739.00, , , , , , 
39,099,Mahoning County,38641.00,34689.00,42593.00,16.60,14.90,18.30,12402.00,10573.00,14231.00,24.00,20.40,27.50,8311.00,6853.00,9769.00,21.50,17.80,25.30,39141.00,37568.00,40714.00, , , , , , 
